alg,time,number,length,source,dest
esx,0.8715717792510986,0,13675.782,Via Vercelli Novara,Corso Risorgimento Novara
penalty,0.9294369220733643,0,13675.782,Via Vercelli Novara,Corso Risorgimento Novara
onepass_plus,0.9686462879180908,1,13884.738,Via Vercelli Novara,Corso Risorgimento Novara
esx,1.0187041759490967,1,45273.497,Via Vercelli Novara,Corso Risorgimento Novara
penalty,1.0621626377105713,1,26380.019,Via Vercelli Novara,Corso Risorgimento Novara
esx,1.114072322845459,2,62230.311,Via Vercelli Novara,Corso Risorgimento Novara
esx,1.2149479389190674,3,84835.445,Via Vercelli Novara,Corso Risorgimento Novara
onepass_plus,1.5616319179534912,2,25858.863,Via Vercelli Novara,Corso Risorgimento Novara
onepass_plus,2.346540927886963,3,32724.373,Via Vercelli Novara,Corso Risorgimento Novara
onepass_plus,2.64643931388855,4,33118.2,Via Vercelli Novara,Corso Risorgimento Novara
onepass_plus,3.0337960720062256,5,35702.556,Via Vercelli Novara,Corso Risorgimento Novara
onepass_plus,3.3247621059417725,6,39346.823,Via Vercelli Novara,Corso Risorgimento Novara
onepass_plus,1.0390872955322266,0,860.678,Via XX Settembre Genova,Via Garibaldi Genova
esx,1.0812468528747559,0,860.678,Via XX Settembre Genova,Via Garibaldi Genova
penalty,1.111748218536377,0,860.678,Via XX Settembre Genova,Via Garibaldi Genova
onepass_plus,1.1344425678253174,1,1188.937,Via XX Settembre Genova,Via Garibaldi Genova
esx,1.1814987659454346,1,3494.062,Via XX Settembre Genova,Via Garibaldi Genova
penalty,1.3381977081298828,1,1188.937,Via XX Settembre Genova,Via Garibaldi Genova
onepass_plus,1.4256527423858643,2,3389.809,Via XX Settembre Genova,Via Garibaldi Genova
onepass_plus,1.515925645828247,3,4980.929,Via XX Settembre Genova,Via Garibaldi Genova
onepass_plus,1.587268352508545,4,7461.808,Via XX Settembre Genova,Via Garibaldi Genova
onepass_plus,1.0587100982666016,0,3830.62,Corso Italia Genova,Via Corsica Genova
esx,1.1088321208953857,0,3830.62,Corso Italia Genova,Via Corsica Genova
onepass_plus,1.1489830017089844,1,3999.717,Corso Italia Genova,Via Corsica Genova
penalty,1.2031240463256836,0,3830.62,Corso Italia Genova,Via Corsica Genova
esx,1.2428264617919922,1,3999.717,Corso Italia Genova,Via Corsica Genova
onepass_plus,1.2852208614349365,2,4255.042,Corso Italia Genova,Via Corsica Genova
penalty,1.3183643817901611,1,3999.717,Corso Italia Genova,Via Corsica Genova
esx,1.372347116470337,2,5067.724,Corso Italia Genova,Via Corsica Genova
onepass_plus,1.4113976955413818,3,5192.43,Corso Italia Genova,Via Corsica Genova
penalty,1.4664280414581299,2,4299.831,Corso Italia Genova,Via Corsica Genova
esx,1.5076639652252197,3,5210.6,Corso Italia Genova,Via Corsica Genova
onepass_plus,1.5878329277038574,4,5383.822,Corso Italia Genova,Via Corsica Genova
penalty,1.6602394580841064,3,5210.6,Corso Italia Genova,Via Corsica Genova
esx,1.7861578464508057,4,6223.288,Corso Italia Genova,Via Corsica Genova
onepass_plus,1.8609910011291504,5,5798.479,Corso Italia Genova,Via Corsica Genova
esx,1.9598751068115234,5,8746.92,Corso Italia Genova,Via Corsica Genova
onepass_plus,2.0448343753814697,6,6383.079,Corso Italia Genova,Via Corsica Genova
esx,2.1104443073272705,6,12855.716,Corso Italia Genova,Via Corsica Genova
esx,0.4854700565338135,0,7292.432,Via Aurelia Sanremo,Corso Imperatrice Sanremo
penalty,0.5626130104064941,0,7292.432,Via Aurelia Sanremo,Corso Imperatrice Sanremo
onepass_plus,0.6549170017242432,0,7292.432,Via Aurelia Sanremo,Corso Imperatrice Sanremo
esx,0.7734732627868652,1,7627.75,Via Aurelia Sanremo,Corso Imperatrice Sanremo
penalty,0.907181978225708,1,7292.432,Via Aurelia Sanremo,Corso Imperatrice Sanremo
onepass_plus,1.0253803730010986,1,7292.432,Via Aurelia Sanremo,Corso Imperatrice Sanremo
esx,1.1334996223449707,2,30024.362,Via Aurelia Sanremo,Corso Imperatrice Sanremo
penalty,1.2544004917144775,2,13254.514,Via Aurelia Sanremo,Corso Imperatrice Sanremo
onepass_plus,1.3591985702514648,2,9240.436,Via Aurelia Sanremo,Corso Imperatrice Sanremo
esx,1.4684994220733643,3,47608.938,Via Aurelia Sanremo,Corso Imperatrice Sanremo
onepass_plus,1.615412712097168,3,12857.559,Via Aurelia Sanremo,Corso Imperatrice Sanremo
esx,1.7532899379730225,4,57973.231,Via Aurelia Sanremo,Corso Imperatrice Sanremo
onepass_plus,1.9307539463043213,4,14020.174,Via Aurelia Sanremo,Corso Imperatrice Sanremo
esx,1.991938591003418,5,63409.469,Via Aurelia Sanremo,Corso Imperatrice Sanremo
onepass_plus,2.0594682693481445,5,47563.8,Via Aurelia Sanremo,Corso Imperatrice Sanremo
esx,2.1295409202575684,6,84661.744,Via Aurelia Sanremo,Corso Imperatrice Sanremo
onepass_plus,2.232927083969116,6,47640.57,Via Aurelia Sanremo,Corso Imperatrice Sanremo
esx,0.614694356918335,0,25582.256,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,0.6644623279571533,0,25582.256,Via Dante Alighieri Savona,Corso Italia Savona
penalty,0.7198536396026611,0,25582.256,Via Dante Alighieri Savona,Corso Italia Savona
esx,0.7685747146606445,1,29344.975,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,0.8182258605957031,1,25582.256,Via Dante Alighieri Savona,Corso Italia Savona
penalty,0.8583831787109375,1,25694.355,Via Dante Alighieri Savona,Corso Italia Savona
esx,0.9073081016540527,2,32274.962,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,0.9473187923431396,2,25691.97,Via Dante Alighieri Savona,Corso Italia Savona
penalty,0.9969875812530518,2,29914.91,Via Dante Alighieri Savona,Corso Italia Savona
esx,1.049400806427002,3,33312.584,Via Dante Alighieri Savona,Corso Italia Savona
penalty,1.0917458534240723,3,30971.824,Via Dante Alighieri Savona,Corso Italia Savona
penalty,1.1340737342834473,4,31041.884,Via Dante Alighieri Savona,Corso Italia Savona
esx,1.2051794528961182,4,53362.059,Via Dante Alighieri Savona,Corso Italia Savona
penalty,1.2632746696472168,5,30764.909,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,1.3356945514678955,3,27994.447,Via Dante Alighieri Savona,Corso Italia Savona
esx,1.4149179458618164,5,79632.214,Via Dante Alighieri Savona,Corso Italia Savona
esx,1.56016206741333,6,102608.594,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,17.43868088722229,4,28859.608,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,65.32381224632263,5,29277.872,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,102.42125272750854,6,29462.439,Via Dante Alighieri Savona,Corso Italia Savona
onepass_plus,0.662743091583252,0,9316.245,Via Garibaldi La Spezia,Via Chiodo La Spezia
esx,0.70220947265625,0,9316.245,Via Garibaldi La Spezia,Via Chiodo La Spezia
penalty,0.733034610748291,0,9316.245,Via Garibaldi La Spezia,Via Chiodo La Spezia
onepass_plus,0.7642319202423096,1,9881.107,Via Garibaldi La Spezia,Via Chiodo La Spezia
esx,0.7965469360351562,1,11890.895,Via Garibaldi La Spezia,Via Chiodo La Spezia
penalty,0.8278799057006836,1,11890.895,Via Garibaldi La Spezia,Via Chiodo La Spezia
onepass_plus,0.8684883117675781,2,11871.704,Via Garibaldi La Spezia,Via Chiodo La Spezia
esx,0.9001302719116211,2,20387.964,Via Garibaldi La Spezia,Via Chiodo La Spezia
onepass_plus,0.9521994590759277,3,28027.364,Via Garibaldi La Spezia,Via Chiodo La Spezia
esx,0.9844980239868164,3,29244.365,Via Garibaldi La Spezia,Via Chiodo La Spezia
onepass_plus,1.0327048301696777,4,29244.365,Via Garibaldi La Spezia,Via Chiodo La Spezia
esx,1.1812055110931396,4,31175.402,Via Garibaldi La Spezia,Via Chiodo La Spezia
onepass_plus,1.2218239307403564,5,31587.736,Via Garibaldi La Spezia,Via Chiodo La Spezia
esx,1.295090675354004,5,36044.884,Via Garibaldi La Spezia,Via Chiodo La Spezia
onepass_plus,1.3791475296020508,6,32052.465,Via Garibaldi La Spezia,Via Chiodo La Spezia
esx,1.4476075172424316,6,41612.959,Via Garibaldi La Spezia,Via Chiodo La Spezia
onepass_plus,0.44887828826904297,0,578.523,Via Roma Imperia,Corso Imperatrice Imperia
esx,0.4912714958190918,0,578.523,Via Roma Imperia,Corso Imperatrice Imperia
penalty,0.5318162441253662,0,578.523,Via Roma Imperia,Corso Imperatrice Imperia
onepass_plus,0.5577197074890137,1,1228.499,Via Roma Imperia,Corso Imperatrice Imperia
esx,0.5986311435699463,1,4069.733,Via Roma Imperia,Corso Imperatrice Imperia
onepass_plus,0.631458044052124,2,2214.435,Via Roma Imperia,Corso Imperatrice Imperia
esx,0.6647846698760986,2,21862.852,Via Roma Imperia,Corso Imperatrice Imperia
onepass_plus,0.6966142654418945,3,2894.565,Via Roma Imperia,Corso Imperatrice Imperia
onepass_plus,0.735621452331543,4,5483.199,Via Roma Imperia,Corso Imperatrice Imperia
onepass_plus,0.7774739265441895,5,5623.846,Via Roma Imperia,Corso Imperatrice Imperia
onepass_plus,0.8107483386993408,6,6247.228,Via Roma Imperia,Corso Imperatrice Imperia
onepass_plus,0.36081838607788086,0,205.664,Via Veneto Alassio,Corso Dante Alassio
esx,0.39238858222961426,0,205.664,Via Veneto Alassio,Corso Dante Alassio
penalty,0.43637990951538086,0,205.664,Via Veneto Alassio,Corso Dante Alassio
onepass_plus,0.46306943893432617,0,40.996,Via Mazzini Rapallo,Corso Italia Rapallo
esx,0.4984729290008545,0,40.996,Via Mazzini Rapallo,Corso Italia Rapallo
onepass_plus,0.5316555500030518,1,1120.787,Via Mazzini Rapallo,Corso Italia Rapallo
penalty,0.5642900466918945,0,40.996,Via Mazzini Rapallo,Corso Italia Rapallo
esx,0.5966129302978516,1,1120.787,Via Mazzini Rapallo,Corso Italia Rapallo
esx,0.6301577091217041,2,1778.046,Via Mazzini Rapallo,Corso Italia Rapallo
esx,0.6723289489746094,3,48406.921,Via Mazzini Rapallo,Corso Italia Rapallo
esx,0.7232608795166016,4,56395.301,Via Mazzini Rapallo,Corso Italia Rapallo
esx,0.7833371162414551,5,66165.573,Via Mazzini Rapallo,Corso Italia Rapallo
onepass_plus,1.0598669052124023,0,2126.748,Via Colombo Genova,Corso Sardegna Genova
esx,1.087057113647461,0,2126.748,Via Colombo Genova,Corso Sardegna Genova
onepass_plus,1.13848876953125,1,2345.088,Via Colombo Genova,Corso Sardegna Genova
penalty,1.1826622486114502,0,2126.748,Via Colombo Genova,Corso Sardegna Genova
esx,1.2285370826721191,1,2345.088,Via Colombo Genova,Corso Sardegna Genova
onepass_plus,1.2658772468566895,2,2349.429,Via Colombo Genova,Corso Sardegna Genova
penalty,1.3160796165466309,1,2363.41,Via Colombo Genova,Corso Sardegna Genova
esx,1.3538565635681152,2,3402.36,Via Colombo Genova,Corso Sardegna Genova
onepass_plus,1.4139618873596191,3,2544.67,Via Colombo Genova,Corso Sardegna Genova
penalty,1.4610371589660645,2,2349.429,Via Colombo Genova,Corso Sardegna Genova
esx,1.5071027278900146,3,5104.529,Via Colombo Genova,Corso Sardegna Genova
onepass_plus,1.558300495147705,4,2907.419,Via Colombo Genova,Corso Sardegna Genova
esx,1.6024413108825684,4,5697.476,Via Colombo Genova,Corso Sardegna Genova
onepass_plus,1.6628100872039795,5,2920.535,Via Colombo Genova,Corso Sardegna Genova
esx,1.7157278060913086,5,8683.73,Via Colombo Genova,Corso Sardegna Genova
onepass_plus,1.7686364650726318,6,3937.942,Via Colombo Genova,Corso Sardegna Genova
esx,1.8324131965637207,6,9012.748,Via Colombo Genova,Corso Sardegna Genova
onepass_plus,0.34573888778686523,0,3237.743,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
esx,0.3882732391357422,0,3237.743,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
penalty,0.41954588890075684,0,3237.743,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
onepass_plus,0.46529698371887207,1,3444.981,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
esx,0.5191905498504639,1,3747.325,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
penalty,0.558849573135376,1,3902.182,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
onepass_plus,0.5937411785125732,2,3902.182,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
esx,0.6330864429473877,2,5292.454,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
penalty,0.6715776920318604,2,5764.951,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
onepass_plus,0.7130951881408691,3,4097.145,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
esx,0.760749340057373,3,5935.595,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
onepass_plus,0.8331108093261719,4,5742.667,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
esx,0.8818919658660889,4,32493.505,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
esx,0.9308454990386963,5,43120.872,Via Genova Sestri Levante,Via XXV Aprile Sestri Levante
onepass_plus,0.43193960189819336,0,1611.397,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
esx,0.47641825675964355,0,1611.397,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
penalty,0.524303674697876,0,1611.397,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
onepass_plus,0.563279390335083,1,1660.717,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
esx,0.616710901260376,1,1710.775,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
penalty,0.6548655033111572,1,1678.332,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
onepass_plus,0.7013459205627441,2,1678.332,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
esx,0.742774248123169,2,1835.465,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
penalty,0.7899484634399414,2,1827.2,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
onepass_plus,0.8301546573638916,3,1827.2,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
esx,0.8680977821350098,3,1876.312,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
penalty,0.9026753902435303,3,1835.465,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
onepass_plus,0.9349405765533447,4,1835.465,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
esx,0.969017744064331,4,6095.218,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
onepass_plus,1.0061841011047363,5,4783.685,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
esx,1.04897141456604,5,43810.01,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
onepass_plus,1.0901832580566406,6,5219.732,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
esx,1.129300594329834,6,49417.72,Via Dante Bordighera,Via Vittorio Emanuele Bordighera
onepass_plus,0.6633093357086182,0,347.146,Via Cavour Loano,Corso Europa Loano
esx,0.7085671424865723,0,347.146,Via Cavour Loano,Corso Europa Loano
penalty,0.7484674453735352,0,347.146,Via Cavour Loano,Corso Europa Loano
onepass_plus,0.7791118621826172,1,2205.673,Via Cavour Loano,Corso Europa Loano
esx,0.8107337951660156,1,2205.673,Via Cavour Loano,Corso Europa Loano
esx,2.483469009399414,0,451.993,Corso Buenos Aires Milano,Viale Piave Milano
onepass_plus,2.532233238220215,0,451.993,Corso Buenos Aires Milano,Viale Piave Milano
penalty,2.5629501342773438,0,451.993,Corso Buenos Aires Milano,Viale Piave Milano
esx,4.167213678359985,0,35900.647,Corso Garibaldi Como,Via Plinio Como
onepass_plus,4.252118110656738,0,35900.647,Corso Garibaldi Como,Via Plinio Como
penalty,4.31200098991394,0,35900.647,Corso Garibaldi Como,Via Plinio Como
onepass_plus,4.363644599914551,1,36081.587,Corso Garibaldi Como,Via Plinio Como
esx,4.402501344680786,1,36081.587,Corso Garibaldi Como,Via Plinio Como
penalty,4.448803663253784,1,36081.587,Corso Garibaldi Como,Via Plinio Como
penalty,4.599262952804565,2,41069.919,Corso Garibaldi Como,Via Plinio Como
esx,4.652764797210693,2,44023.95,Corso Garibaldi Como,Via Plinio Como
penalty,4.699589967727661,3,44381.749,Corso Garibaldi Como,Via Plinio Como
esx,4.851960897445679,3,47463.157,Corso Garibaldi Como,Via Plinio Como
esx,5.085814714431763,4,54883.984,Corso Garibaldi Como,Via Plinio Como
penalty,5.242313623428345,4,40982.711,Corso Garibaldi Como,Via Plinio Como
penalty,5.283488988876343,5,51066.838,Corso Garibaldi Como,Via Plinio Como
esx,5.324719429016113,5,56239.783,Corso Garibaldi Como,Via Plinio Como
penalty,5.396951198577881,6,46308.604,Corso Garibaldi Como,Via Plinio Como
esx,5.794358968734741,6,72053.979,Corso Garibaldi Como,Via Plinio Como
onepass_plus,6.099473476409912,2,37699.755,Corso Garibaldi Como,Via Plinio Como
onepass_plus,1.025512456893921,0,11066.145,Corso Roma Pavia,Via Strada Nuova Pavia
esx,1.0746643543243408,0,11066.145,Corso Roma Pavia,Via Strada Nuova Pavia
onepass_plus,1.1072158813476562,1,11190.914,Corso Roma Pavia,Via Strada Nuova Pavia
penalty,1.1468734741210938,0,11066.145,Corso Roma Pavia,Via Strada Nuova Pavia
esx,1.1887922286987305,1,11270.532,Corso Roma Pavia,Via Strada Nuova Pavia
onepass_plus,1.2296581268310547,2,15545.493,Corso Roma Pavia,Via Strada Nuova Pavia
penalty,1.2775275707244873,1,11329.377,Corso Roma Pavia,Via Strada Nuova Pavia
esx,1.3178045749664307,2,17205.149,Corso Roma Pavia,Via Strada Nuova Pavia
onepass_plus,1.3582220077514648,3,15625.111,Corso Roma Pavia,Via Strada Nuova Pavia
penalty,1.407510757446289,2,17253.551,Corso Roma Pavia,Via Strada Nuova Pavia
esx,1.4405875205993652,3,22803.367,Corso Roma Pavia,Via Strada Nuova Pavia
onepass_plus,1.4808497428894043,4,16095.063,Corso Roma Pavia,Via Strada Nuova Pavia
penalty,1.5213191509246826,3,15691.856,Corso Roma Pavia,Via Strada Nuova Pavia
onepass_plus,1.5777080059051514,5,17205.149,Corso Roma Pavia,Via Strada Nuova Pavia
onepass_plus,1.6179783344268799,6,18057.045,Corso Roma Pavia,Via Strada Nuova Pavia
esx,1.6601648330688477,4,32795.356,Corso Roma Pavia,Via Strada Nuova Pavia
penalty,1.69779634475708,4,21196.986,Corso Roma Pavia,Via Strada Nuova Pavia
esx,1.7368769645690918,5,44618.691,Corso Roma Pavia,Via Strada Nuova Pavia
esx,0.583258867263794,0,1285.248,Via Dante Cremona,Corso Campi Cremona
onepass_plus,0.623499870300293,0,1285.248,Via Dante Cremona,Corso Campi Cremona
penalty,0.6618814468383789,0,1285.248,Via Dante Cremona,Corso Campi Cremona
esx,0.7023868560791016,1,2999.741,Via Dante Cremona,Corso Campi Cremona
onepass_plus,0.7496848106384277,1,1863.283,Via Dante Cremona,Corso Campi Cremona
esx,0.8039042949676514,2,4722.611,Via Dante Cremona,Corso Campi Cremona
onepass_plus,0.8585855960845947,2,2999.741,Via Dante Cremona,Corso Campi Cremona
esx,0.9045941829681396,3,4767.662,Via Dante Cremona,Corso Campi Cremona
esx,0.9528083801269531,4,5870.597,Via Dante Cremona,Corso Campi Cremona
esx,1.0105059146881104,5,6656.082,Via Dante Cremona,Corso Campi Cremona
esx,1.0578935146331787,6,7372.195,Via Dante Cremona,Corso Campi Cremona
onepass_plus,0.27019262313842773,0,101182.97,Via Milano Sondrio,Via Vittorio Veneto Sondrio
penalty,0.31421756744384766,0,101182.97,Via Milano Sondrio,Via Vittorio Veneto Sondrio
esx,0.35304951667785645,0,101182.97,Via Milano Sondrio,Via Vittorio Veneto Sondrio
esx,2.6594231128692627,0,31318.656,Via Torino Varese,Via Sacco Varese
penalty,2.701655864715576,0,31318.656,Via Torino Varese,Via Sacco Varese
onepass_plus,2.816749334335327,0,31318.656,Via Torino Varese,Via Sacco Varese
penalty,2.870335817337036,1,32006.996,Via Torino Varese,Via Sacco Varese
esx,2.9118080139160156,1,32006.996,Via Torino Varese,Via Sacco Varese
onepass_plus,2.967071771621704,1,31734.945,Via Torino Varese,Via Sacco Varese
penalty,3.024735689163208,2,32762.756,Via Torino Varese,Via Sacco Varese
penalty,3.0971052646636963,3,33650.79,Via Torino Varese,Via Sacco Varese
esx,3.144291877746582,2,40946.922,Via Torino Varese,Via Sacco Varese
penalty,3.2112956047058105,4,37036.337,Via Torino Varese,Via Sacco Varese
penalty,3.2686607837677,5,39873.849,Via Torino Varese,Via Sacco Varese
penalty,3.4502029418945312,6,36802.193,Via Torino Varese,Via Sacco Varese
esx,3.5189731121063232,3,45009.113,Via Torino Varese,Via Sacco Varese
onepass_plus,3.6983532905578613,2,32006.996,Via Torino Varese,Via Sacco Varese
esx,3.8201372623443604,4,56060.666,Via Torino Varese,Via Sacco Varese
esx,4.242774486541748,5,61754.636,Via Torino Varese,Via Sacco Varese
esx,4.752283334732056,6,78948.198,Via Torino Varese,Via Sacco Varese
